female,18,first,green,67,65,0,2,8,Yes,10,50,0,8
male,20,second,blue,71,150,0,1,4,Yes,10,100,10,20
female,20,second,hazel,68,190,6,2,3,Yes,6,15,0,5
female,20,second,green,65,288.5,0,2,25,No,0,47,1,5
female,19,second,blue,65,300,0,3,5,No,0,75,0.5,7
male,20,second,green,68,132,2,0,25,Yes,7,50,10,10
male,19,second,brown,71,4000,2,0,45,Yes,6,60,5,35
female,19,second,brown,69,70,1,0,15,Yes,2,40,5,10
female,20,third,blue,70,150,1,1,14,Yes,6,25,1,3
male,20,third,brown,75,300,0,2,3,Yes,20,45,18,5
female,20,second,green,64,215,0,0,5,Yes,25,200,0.5,2
female,20,third,green,67,30,1,1,10,Yes,5,50,0,2
male,22,fourth,brown,75,40,1,0,7,Yes,8,200,13,35
female,20,third,blue,68,150,0,1,3,Yes,3.5,50,0,5
male,20,second,blue,73,190,0,1,4,Yes,2,40,3,6
male,19,first,brown,70,375,0,1,15,No,0,300,5,5
female,19,second,green,64,193,0,1,40,No,0,1000,0,20
female,21,fourth,green,66,180,1,0,14,Yes,5,100,2,30
male,23,other,brown,68,293,3,1,2,Yes,15,150,21,14
female,19,first,blue,69,250,0,1,12,Yes,8,55,0,6
male,20,second,hazel,68,45,0,2,1.5,No,0,80,2,9
female,21,fourth,green,66,45,1,0,5,No,0,20,1,8
female,21,third,brown,66,300,1,2,15,Yes,6,200,0,15
female,22,third,blue,70,240,3,2,1,Yes,1,12,0.5,0.5
male,19,second,green,72,1500,1,0,2,Yes,3,31,6,16
female,19,second,blue,67,40,1,2,2,Yes,3,60,0,10
female,20,second,other,63,13000,2,1,20,No,0,10,0,2
female,20,third,blue,66,260,1,1,7,No,0,34,1,15
male,19,second,brown,72,800,0,2,4,Yes,4,450,2,8
female,19,second,other,68,369,1,4,3,Yes,3,12,0,5
female,20,second,blue,67,168,0,2,5,Yes,3,80,0,10
male,21,third,hazel,73,50,1,1,5,Yes,8,100,5,4
female,20,second,green,75,440,0,1,3,Yes,10,40,0,3
male,20,second,green,68,60,0,1,7,Yes,3,120,7,25
female,20,third,blue,68,75,1,2,15,Yes,3,20,0,0
female,23,fourth,blue,70,40,1,1,6,No,0,75,0,3
male,21,third,brown,69,200,1,2,4,No,0,100,7,20
male,21,fourth,brown,74,85,2,0,10,Yes,6,100,5,5
female,19,second,hazel,63,190,0,2,1,No,0,30,2,5
male,21,third,green,69,175,1,1,8.5,Yes,7,300,5,17.5
male,20,third,blue,66,200,1,1,3,No,0,20,0,2
female,20,third,green,68,0,1,1,10,Yes,6,100,0,10
female,23,fourth,hazel,64,33,2,1,5,No,0,20,0,10
male,22,third,brown,71,150,3,0,2,Yes,5,80,4,6
female,21,third,hazel,64,160,1,1,2,No,0,5,0,6
male,24,third,brown,64,360,2,1,3,Yes,4,12,0,6
male,22,other,green,72,50,2,0,15,Yes,5,45,3,6
male,24,fourth,green,74,189,2,1,6,Yes,5,25,1,25
female,19,second,green,77,105,2,0,10,Yes,8,120,1,3
female,20,third,blue,62,65,1,1,15,Yes,4,10,0,10
female,19,first,green,63,950,1,0,8,No,0,50,2,5
female,19,first,hazel,66,350,1,0,4,Yes,4,45,0,8
female,22,other,brown,68,210,2,1,8.5,No,0,75,0,22
female,20,third,blue,67,138,0,2,6,No,0,79,0,15
female,20,second,hazel,67,100,2,1,2.5,Yes,0,20,3.5,15
female,20,second,brown,63,390,2,1,50,No,0,85,2,12
female,19,third,brown,65,6000,0,1,15,No,0,27,0,20
male,21,third,brown,69,130,1,2,1,No,0,60,5,20
male,19,first,blue,73,110,2,1,11,No,0,400,1,3
female,20,third,green,64,200,1,1,25,Yes,6,40,0.5,14
male,25,fourth,brown,70,15,3,1,5,No,0,100,2,5
female,22,fourth,brown,65,25,0,2,4,Yes,6,50,0,2
male,21,third,blue,68,100,0,2,20,No,0,700,5,10
female,20,second,brown,66,35,1,2,2,No,0,15,0,5
male,19,first,brown,61,120,0,3,3,Yes,5,4,5,30
female,19,first,brown,67,300,1,1,12,Yes,3,20,1,1
male,21,other,blue,71,220,0,1,5,No,0,102,10,20
female,18,first,brown,65,80,1,1,10,Yes,2,95,1,3
male,28,other,hazel,72,110,3,1,6,No,0,100,2,21
female,18,first,blue,67,30,1,1,20,No,0,100,0,3
female,20,second,brown,72,500,1,1,8,No,0,200,4,7
male,19,second,hazel,73,1697,1,0,5,Yes,5,35,10,5
male,24,second,brown,73,57,1,1,5.5,Yes,12,300,1,3
female,21,fourth,blue,65,150,0,1,10,No,0,60,1,15
female,20,third,green,65,45,0,2,30,No,0,30,2,20
female,41,first,hazel,69,10,2,1,6,Yes,6,200,2,6
female,21,fourth,green,64,120,2,2,3,No,0,50,3,5
female,20,second,brown,67,175,2,1,15,Yes,6,45,1,8
female,19,first,blue,65,350,0,2,3,No,0,50,0,1
male,19,first,blue,67,14,1,2,20,No,0,15,1,0
female,20,second,hazel,68,75,1,0,5,No,0,100,7,5
female,20,third,green,65,180,0,1,5,Yes,3,40,0,8
male,23,third,blue,67,90,1,1,7,Yes,4.5,110,1,2
male,21,third,blue,70,250,0,2,10,Yes,10,50,0,2
male,20,third,blue,74,90,1,2,8,Yes,10,70,8,2
female,20,third,blue,64,100,2,1,40,Yes,5,40,0,3
female,19,second,green,67,350,1,1,6,No,0,50,1,6
male,26,fourth,brown,69,770,3,0,15,Yes,4,150,10,7
male,21,third,blue,73,200,1,1,2,Yes,6,5,2,20
female,19,second,blue,71,180,1,3,15,Yes,3,100,0.5,10
female,22,first,other,67,110,3,0,10,Yes,3,15,0,0
male,20,third,other,77,130,2,2,4,Yes,6,150,6,15
male,18,first,blue,73,90,1,1,15,No,0,30,0,10
female,18,first,green,64,24,0,1,3,Yes,4,30,5,6
male,19,third,hazel,72,150,1,0,5,Yes,7,58,4,18
female,21,third,brown,63,60,1,2,25,No,0,75,10,2
female,20,second,brown,69,150,2,1,3,No,0,75,0,4
male,18,first,brown,71,50,2,2,8,Yes,12,75,1,0.5
female,20,second,green,65,142,1,2,21,No,0,15,1,7
male,20,third,blue,69,190,0,1,15,Yes,8.5,112,1,15
female,19,second,hazel,60,40,0,1,4,Yes,5,20,0,14
female,22,fourth,brown,63,1000,4,1,10,No,0,150,0,20
female,22,fourth,blue,62,400,1,1,10,No,0,100,0.5,5
female,19,second,blue,69,140,2,0,6,No,0,80,0,15
female,20,third,blue,63,385,0,1,15,No,0,75,1,3
male,20,third,hazel,68,212,0,1,3,Yes,4,50,1,10
female,20,second,brown,63,150,3,3,3,Yes,7.5,25,4,5
female,21,fourth,hazel,65,90,3,1,4,Yes,10,100,0,15
male,20,second,green,74,396,1,0,10,Yes,2,90,24,10
female,20,third,blue,65,300,1,1,4,Yes,4,30,10,5
male,21,third,blue,70,200,1,1,1,Yes,6,50,2,30
male,23,third,green,67,140,0,1,5,Yes,7.5,45,0,45
female,18,first,blue,67,90,2,1,4,Yes,3,3,0,8
female,19,second,brown,66,52,1,1,4,Yes,8,20,2,8
male,21,third,blue,71,35,1,1,8,No,0,25,6,12
male,20,third,brown,74,321,0,1,1.5,No,0,35,1,3
male,26,second,hazel,73,120,0,0,5,No,0,76,10,25
male,21,third,hazel,71,180,0,1,12,Yes,5,20,1,12
male,21,third,blue,70,135,2,0,15,Yes,10,5,4,15
female,19,second,brown,68,155,0,0,3,Yes,12,25,0,15
female,19,first,green,64,70,1,0,7,No,0,15,0,7
female,19,second,brown,65,75,1,2,15,No,0,94,7,3
female,21,fourth,brown,72,45,1,0,30,Yes,3,70,0,2
female,20,third,hazel,67,100,3,4,3,Yes,6,12,0,2.5
male,22,fourth,green,67,35,0,2,0,No,0,200,10,10
female,18,first,brown,66,210,1,0,7,No,0,100,2,10
female,20,third,blue,63,130,0,1,6,Yes,9,60,0,15
female,19,second,hazel,62,111,1,0,3,Yes,3,25,0,10
male,19,first,hazel,68,150,3,0,4,No,0,10,3,3
female,19,second,blue,72,0,1,1,2,Yes,7,8,2,20
male,20,second,blue,70,210,2,0,5,Yes,13,75,5,20
female,21,fourth,brown,62,200,5,0,4,No,0,80,1,6
male,18,first,blue,77,375,1,1,8,Yes,12,24,0,7
female,20,second,brown,73,173,1,1,8,Yes,20,100,0,3
male,22,fourth,other,72,180,3,0,2,Yes,3,120,3,28
male,19,second,brown,71,120,2,1,5,Yes,10,1,0,2
male,20,third,brown,77,80,0,1,15,No,0,20,30,40
male,21,third,blue,72,110,3,0,6,Yes,5,100,10,15
female,22,fourth,other,65,75,0,2,5,Yes,5,30,0,7
male,20,third,blue,73,180,0,1,6,No,0,120,10,30
male,19,first,blue,72,40,2,1,7,Yes,4,20,3,1
male,20,third,blue,70,240,1,1,15,Yes,10,50,5,5
female,21,fourth,brown,68,250,1,0,2,No,0,75,2,5
male,22,fourth,blue,73,290,1,1,7,Yes,5,100,10,10
female,20,third,brown,62,180,1,4,10,Yes,5,40,1,6
male,20,third,blue,67,0,2,0,15,Yes,4,0,1,15
female,21,fourth,blue,67,80,2,0,10,Yes,5,100,1,15
female,22,third,brown,68,95,0,2,10,Yes,6.5,55,2,12
male,22,other,blue,70,117,2,1,5,No,0,50,5,21
male,20,third,hazel,71,101.1,0,3,10,Yes,2,100,0,5
female,21,third,blue,69,85,1,0,4,Yes,8,60,0,3
female,19,second,blue,66,200,1,0,10,No,0,150,0,10
female,20,third,blue,65,250,1,0,10,Yes,6,200,0,5
female,20,second,hazel,68,162.5,0,0,15,Yes,12,150,0,10
female,19,second,blue,68,125,2,1,7,Yes,5,35,0,1
male,21,third,green,71,62,1,1,30,Yes,10,300,10,20
female,21,third,brown,67,120,1,1,2,Yes,8,50,1,3
male,25,fourth,brown,75,30,0,1,5,Yes,5,150,1,10
female,19,second,hazel,64,125,2,0,12,No,0,4,0,3
female,20,third,blue,66,70,1,4,20,Yes,3,25,0,4
male,19,second,other,70,0,0,1,20,No,0,500,12,5
female,22,fourth,brown,68,110,1,1,1,No,0,55,2,5
male,21,fourth,other,70,40,1,1,4,Yes,16,30,1,5
female,21,fourth,brown,70,60,1,3,10,No,0,30,1,3
male,21,fourth,green,72,120,0,2,20,No,0,6,1,20
male,18,first,brown,70,5000,1,0,15,Yes,4,50,20,15
female,18,first,brown,65,1200,2,2,20,No,0,50,3,3
female,19,second,green,70,90,0,1,10,Yes,5,300,2,10
male,21,fourth,brown,67,300,3,1,10,Yes,1,50,0.5,4
male,21,third,blue,68,0,1,2,4,Yes,6,50,1,8
male,20,third,blue,71,280,1,1,5,Yes,2,3,10,10
female,19,second,hazel,65,100,1,1,10,Yes,2,30,0.25,4
male,20,second,brown,72,85,4,3,20,Yes,3,100,1,10
male,18,first,blue,66,320,1,4,10,Yes,10,60,0,20
male,21,third,brown,72,180,0,2,10,Yes,5,130,20,20
female,21,third,blue,68,75,1,0,4,Yes,5,30,0,7
female,20,second,blue,66,85,2,1,10,Yes,3,200,10,10
female,19,second,blue,64,90,1,0,8,No,0,150,2,15
female,18,first,brown,67,181,1,0,15,No,0,82,0,15
male,20,third,blue,73,165,2,0,2,Yes,5,100,3.5,14
male,20,second,blue,78,40,0,1,7,Yes,5.5,50,0,15
male,24,fourth,blue,69,85,2,1,2,Yes,0,100,8,2
female,20,third,brown,67,130,1,1,5,Yes,5,200,0,15
female,18,first,green,67,0,0,0,30,Yes,14,60,0,2
male,21,third,blue,70,225,3,0,4,Yes,5,50,2,15
male,21,third,blue,74,100,1,1,1,Yes,3,50,1,5
male,20,third,green,71,180,0,1,5,Yes,3,40,1,4
female,22,fourth,brown,70,100,0,1,15,Yes,3,95,0,10
male,19,second,blue,68,280,1,0,30,No,0,400,1,20
female,19,second,blue,64,40,1,0,15,No,0,32,0,0
female,20,third,blue,65,35,1,4,37.5,No,0,40,1,2
male,21,third,hazel,77,180,1,1,3,Yes,6,20,2,15
female,19,second,brown,69,175,1,1,5,Yes,3,50,3,2
male,21,second,blue,68,55,1,1,3,Yes,18,40,0,12
male,19,second,brown,70,230,0,2,10,No,0,60,6,2
female,19,second,hazel,70,180,2,0,8,Yes,15,80,0,4
male,23,third,blue,75,90,1,1,5,Yes,5,0,10,25
female,20,second,green,69,140,1,2,5,Yes,5,200,0,0
male,21,third,blue,71,45,1,0,10,Yes,20,80,4,5
male,21,third,blue,68,70,1,0,8,Yes,12,100,2,10
female,22,fourth,blue,60,0,2,2,10,Yes,5,20,0,0
female,22,fourth,brown,64,40,1,1,5,No,0,50,0,0
female,18,first,hazel,64,200,0,1,10,Yes,4,75,0,6
female,23,other,blue,70,122,2,1,2.5,Yes,3.5,100,1.5,3.5
female,22,fourth,hazel,65,5,0,3,15,Yes,4.5,40,0,15
male,21,third,hazel,72,115,1,1,15,Yes,8,100,15,10
male,21,third,green,74,120,0,1,15,Yes,6.5,60,2,15
male,20,second,hazel,74,100,1,1,8,Yes,8,148,2,10
female,19,second,blue,63,175,1,0,10,Yes,3.5,200,1,4
female,22,fourth,blue,67,30,1,2,10,Yes,6,140,0,20
female,20,third,blue,68,300,1,1,7,Yes,3,60,2,10
male,19,second,hazel,72,45,0,0,70,Yes,0,30,0,2
male,20,third,blue,68,250,0,1,1,Yes,5,100,12,12
male,21,third,green,77,330,2,0,3,No,0,50,2,5
female,22,other,blue,70,70,3,1,5,No,0,30,5,25
female,21,third,blue,65,160,0,1,2,No,0,40,0,7
male,20,second,blue,71,115,3,2,10,No,0,25,10,5
male,19,first,brown,62,220,3,0,10,No,0,10,5,16
male,20,second,blue,71,230,3,0,15,No,0,100,3,10
male,19,first,blue,71,0,1,0,3,Yes,1,100,0,20
male,21,third,other,73,79,0,1,2,Yes,10,96,12,3
female,20,second,brown,68,30,0,3,10,No,0,20,2,4
female,19,second,blue,61,368,2,0,10,No,0,60,2,5
female,19,second,blue,65,2000,0,1,3,Yes,2,30,1,4
female,18,first,green,69,0,1,0,10,Yes,3,20,0,5
male,20,second,blue,74,30,0,1,35,No,0,1000,10,10
male,24,fourth,blue,74,105,0,2,14,No,0,127,1,8
female,21,third,green,63,43,1,0,10,Yes,5,20,2,1
female,20,third,brown,67,300,2,0,15,No,0,150,1,5
male,21,third,blue,72,120,0,2,10,Yes,10,100,0,5
female,43,other,brown,65,60,0,0,0,No,0,0,0,25
female,18,first,brown,67,0,0,2,5,Yes,5,15,0,15
female,18,first,blue,74,237,0,0,35,Yes,6,46,12,28
female,21,third,green,66,95,2,1,4,Yes,3,50,0,3
male,20,second,blue,69,60,0,1,8,Yes,3,100,2,8
male,20,third,blue,77,65,1,0,28,Yes,3,40,1,15
male,19,second,blue,69,710,0,1,10,No,0,200,2,2
female,21,fourth,green,67,400,0,2,20,No,0,4,0,8
female,22,other,brown,60,30,3,0,8,Yes,5,150,0,4
male,19,second,green,73,1100,0,1,0.5,Yes,5,20,3,2
male,20,second,green,71,120,1,1,10,Yes,12,67,15,15
female,19,second,hazel,64,370,2,1,20,No,0,100,0,2
female,21,third,hazel,68,130,5,5,20,Yes,4.5,50,0,17.5
male,21,third,brown,72,110,0,1,3,Yes,3,30,1,0.5
female,22,fourth,blue,65,12,1,0,5,Yes,4,35,0,4
female,19,second,hazel,62,0,1,0,7,Yes,4,300,0,21
female,20,second,brown,69,100,1,0,10,Yes,21,100,0,5
male,21,third,brown,70,200.2,0,1,5,No,0,50,0.5,5
female,19,second,brown,68,87,1,2,5,No,0,35,0,10
male,21,third,blue,74,90,0,1,10,No,0,10,10,10
female,18,first,hazel,69,50,0,1,5,Yes,1,55,1,25
female,19,second,green,67,35,1,0,1,No,0,57,2,10
male,22,fourth,hazel,74,250,2,1,2,Yes,5,200,0,2
male,21,third,blue,71,100,2,0,15,Yes,5,20,20,10
male,20,third,brown,72,328,1,0,21,Yes,8,350,0,15
female,21,third,hazel,64,64,1,1,3,No,0,50,1,5
male,19,second,blue,76,220,1,0,10,Yes,5,70,2,7
male,24,other,brown,66,180,2,0,10,No,0,150,15,20
female,23,other,green,66,200,2,0,3,Yes,10,600,0,25
female,20,third,brown,63,30,3,1,10,Yes,3.5,8,0,10
female,20,third,hazel,67,90,0,1,10,Yes,5,35,1,8
female,21,third,hazel,63,150,0,2,7,No,0,50,1,21
male,22,fourth,hazel,72,60,3,0,3.5,Yes,6,50,,6.5
male,20,second,hazel,68,0,1,1,8,No,0,90,2,9
female,18,first,blue,63,102,1,1,5,No,0,50,0,3
female,20,second,green,69,40,4,0,5,Yes,12,400,0,10
female,18,first,hazel,62,72,0,2,25,Yes,15,52,1,2
male,20,second,blue,72,120,2,1,10,Yes,8,5,0,15
female,22,fourth,blue,72,75,1,0,12,Yes,3,110,0,2
male,19,first,brown,70,510,1,1,10,Yes,5,30,1,10
male,21,fourth,brown,72,400,1,1,5,No,0,65,2,12
male,18,first,blue,69,120,5,0,6,Yes,15,30,25,10
female,19,second,green,65,20,1,1,20,Yes,4,40,8,2
male,24,first,brown,72,7000,0,1,40,No,0,100,20,15
female,19,second,hazel,64,350,1,1,15,Yes,3,250,0,10
female,20,third,hazel,72,0,0,2,15,Yes,3,5,5,5
female,20,third,hazel,65,0,1,0,5,Yes,1.5,27,0,5
female,20,third,brown,63,69,1,4,5,Yes,5,100,3,5
female,22,fourth,green,64,180,2,0,3,No,0,50,0,12
female,20,third,blue,65,65,2,0,3,Yes,3,30,0,6
female,20,third,blue,60,0,1,1,8,No,0,50,5,10
female,21,fourth,brown,62,460,1,2,10,Yes,4,25,0,1
male,22,third,blue,72,40,0,1,10,No,0,75,5,5
male,20,third,blue,74,240,1,1,2,Yes,4,50,4,4
female,22,other,hazel,63,365,0,1,20,Yes,5,180,3,8
female,19,second,brown,61,2300,1,1,5,No,0,35,0,7
female,20,second,blue,69,63,3,2,5,Yes,3,200,1,2
female,22,fourth,green,66,40,0,2,10,Yes,5,35,1,15
male,22,other,blue,72,366,2,0,15,Yes,10,1500,5,15
female,21,third,brown,69,33,1,0,4,Yes,3.5,20,0,6
male,22,fourth,blue,72,35,2,1,15,Yes,3,75,4,1
female,20,second,blue,65,8,0,0,14,No,0,50,0,25
female,21,fourth,green,64,250,1,1,8,Yes,4,70,0,4
female,21,fourth,hazel,63,350,1,0,10,No,0,250,0,3
female,19,second,brown,62,160,1,0,2,Yes,4,35,2,5
female,20,third,brown,67,286,0,2,2,No,0,18,0,8
male,21,fourth,hazel,70,90,3,2,10,Yes,2,4,15,3
female,22,other,brown,70,150,1,1,8,No,0,150,0,2
female,21,fourth,green,66,50,4,1,5,Yes,3,25,1,1
female,20,third,brown,62,205,0,1,6,Yes,4,60,0,2
male,19,second,hazel,72,37,2,2,4,Yes,20,100,2,2
female,19,second,green,64,75,1,1,14,Yes,3,25,0,4
female,24,other,blue,66,45,0,0,8,No,0,30,0,14
female,21,fourth,blue,64,75,1,0,15,No,0,30,2,20
male,20,third,green,69,350,0,1,1,Yes,7,100,4,4
female,20,second,brown,60,1700,0,1,4,No,0,30,0,5
male,23,other,blue,73,150,3,2,3,No,0,575,1,6
female,20,third,brown,65,200,0,1,16,Yes,3,60,1,8
male,22,third,brown,70,140,2,1,5,No,0,30,10,10
female,22,other,blue,65,400,0,1,10,No,0,600,0,0
male,20,third,hazel,76,4500,1,0,10,Yes,7,30,10,10
female,22,fourth,green,68,200,0,1,8.5,Yes,9,50,0,2
male,40,other,blue,76,500,1,0,0,No,0,100,21,15
female,19,second,hazel,62,175,1,2,12,Yes,3,10,1,19
male,22,other,brown,69,15,0,1,10,No,0,100,10,10
male,20,third,hazel,71,0,0,2,20,No,0,5,0,5
male,20,third,green,75,176,1,2,21,Yes,5,0,1,14
female,19,third,brown,67,42,0,3,4,Yes,6,20,1,6
female,19,second,blue,72,198,2,2,45,Yes,5,167,1,1
male,21,fourth,blue,68,100,0,2,15,No,0,1500,2,10
male,20,second,hazel,76,100,1,1,4,Yes,5,6,8,16
female,21,fourth,brown,62,185,4,4,2,No,0,40,0,2
female,39,fourth,hazel,67,36,1,1,8,No,0,30,0,14
female,20,third,blue,63,250,1,2,10,No,0,100,2,8
male,24,third,hazel,71,120,4,0,12,Yes,10,200,3,12
male,41,other,blue,74,0,1,1,2,No,0,25,2,20
male,26,third,brown,68,20,0,1,20,Yes,10,75,4,6
female,21,fourth,brown,69,210,1,0,5,Yes,2,12,1,3
female,20,third,blue,60,90,0,4,20,Yes,7,150,0,2
male,21,fourth,brown,70,96,1,1,8,Yes,2,50,2,6
male,20,third,green,67,48,0,1,3,Yes,2,150,0,3
male,21,fourth,blue,69,220,0,1,4,No,0,10,10,2
female,20,third,green,63,430,1,2,2,No,0,10,0,2
female,21,fourth,brown,66,60,0,2,1,No,0,30,0,2
female,20,third,blue,65,200,1,1,5,No,0,50,0,5
female,20,second,green,68,0,0,1,20,Yes,3,84,0,4
female,27,second,hazel,62,244,2,0,5,Yes,4,55,0,10
male,20,third,blue,71,450,1,1,7,No,0,30,0,9
male,21,other,brown,69,170,2,0,15,Yes,2,20,0,10
female,19,second,blue,67,120,0,1,15,No,0,100,15,30
male,19,second,brown,68,3000,1,1,7,No,0,0,12,0
male,21,fourth,brown,58,1000,3,0,10,Yes,10,80,10,25
female,20,third,blue,62,330,2,0,5,No,0,120,0.5,2
female,19,second,brown,62,200,2,0,10,Yes,3,20,0,1
female,20,third,blue,66,1200,0,0,10,Yes,5,100,5,10
male,20,third,blue,77,22,2,0,13,Yes,4.5,200,1,9
male,21,third,hazel,73,138,1,0,8,Yes,5,100,10,2
female,19,second,green,58,40,0,2,4,No,0,36,0,5
male,20,third,hazel,72,100,0,1,40,Yes,4,200,10,4
female,20,second,blue,64,120,2,1,5,No,0,50,0,2
male,21,third,other,75,45,0,2,8,Yes,8,200,0,5
female,20,third,hazel,65,90,1,1,18,Yes,0,40,0,2
male,19,second,blue,73,120,3,1,15,Yes,10,1000,2,8
female,18,first,brown,64,35,1,0,7.5,No,0,100,0,15
male,20,second,hazel,73,80,2,1,5,No,0,30,5,10
female,20,third,brown,69,110,0,3,15,Yes,5,50,2,8
male,20,third,hazel,72,316,0,1,4,Yes,10,300,3,15
female,19,second,blue,64,45,0,1,4,Yes,4,75,0,2
male,24,fourth,blue,68,453,2,1,7,Yes,6,300,8,4
female,23,other,blue,64,25,1,1,20,Yes,5,30,4,3
female,20,third,hazel,68,90,1,1,4,Yes,5,50,0,10
male,21,fourth,brown,67,30,1,0,24,No,0,100,3,20
female,20,third,hazel,66,300,0,2,10,No,0,100,2,10
male,20,third,brown,70,10,2,0,5,No,0,0,5,5
female,22,fourth,brown,63,130,1,0,3,No,0,300,10,10
male,20,third,blue,70,181,0,2,25,Yes,5,10,3,10
male,19,second,hazel,66,30,1,2,20,No,0,300,2,20
female,20,third,blue,70,73,2,0,5,No,0,30,2,10
female,22,other,brown,71,0,2,0,2,Yes,5,50,0,5
female,19,second,hazel,68,180,1,1,7,No,0,30,1,4
male,20,third,blue,70,250,0,1,7,Yes,5,35,3,3
male,20,third,blue,71,168,0,1,5,No,0,20,1,16
male,19,second,blue,76,134,0,0,15,No,0,300,4,14
male,24,third,blue,69,45,3,2,20,Yes,20,45,0,2
male,27,fourth,blue,69,150,0,3,15,No,0,30,5,10
male,22,fourth,hazel,75,200,0,1,1,Yes,2,150,1,10
male,22,fourth,brown,77,50,1,1,3,No,0,124,0,3
female,22,other,green,70,45,2,2,10,Yes,4,100,2,12
male,20,third,brown,70,55,1,0,6,No,0,25,9,12
female,19,second,green,80,107,3,0,10,No,0,50,0,9
female,20,third,blue,64,27.5,1,0,7.5,No,0,100,0,2.5
male,19,second,brown,69,240,1,1,10,No,0,215,2,2
female,19,second,blue,65,160,1,1,10,Yes,4.5,30,0,5
male,20,third,brown,70,118,2,0,20,No,0,100,2,3
